38053	0.42896	2.03283	0.434655	-211	7
45010	0.347393	1.8318	0.659745	211	7
30614	1.17721	2.10743	0.875264	-211	7
26718	0.539753	2.05142	1.05038	211	7
46770	0.886665	2.42012	-0.244183	-211	7
31189	0.734526	2.20074	-0.249266	211	7
36372	0.357084	2.26174	0.682843	-211	7
9738	0.795329	2.20959	1.05571	211	7
20361	0.489226	2.35648	1.13942	-211	7
46140	0.832793	2.63971	-0.68741	-211	7
31202	0.757968	2.72435	-0.33442	-211	7
46399	0.508833	2.81121	-0.30876	-211	7
14369	0.473875	2.62277	0.220201	211	7
21184	0.401077	2.6764	0.220086	211	7
19565	0.314539	2.46374	0.432936	211	7
38278	0.600945	2.70718	0.601829	-211	7
7153	0.376164	2.75891	0.858456	211	7
17976	0.625204	3.03669	-0.387149	-211	7
22598	0.351356	3.35774	0.0914432	211	7
46919	0.388158	3.32362	0.0646041	211	7
46919	0.388158	3.32362	0.0646041	211	7
46919	0.388158	3.32362	0.0646041	211	7
285	0.285301	3.44782	0.0960433	-211	7
25367	0.315642	3.12569	0.462939	211	7
21509	0.28779	3.31937	1.09679	211	7
22253	1.96581	3.13553	1.3095	211	7
41383	0.630537	3.68398	-0.663634	211	7
2112	0.372296	3.52029	-0.360998	211	7
35771	0.218446	3.45509	-0.222301	211	7
31530	0.249734	3.4575	0.0201747	211	7
35397	0.470126	3.49548	0.248928	-211	7
3612	3.45086	3.45095	0.779021	211	7
12283	0.579059	4.08681	-1.06727	-211	7
30593	0.257263	4.11468	-1.09071	-211	7
3530	0.207983	3.71935	-0.611842	211	7
12974	0.329353	4.11171	-0.161818	-211	7
6321	0.664933	3.9479	-0.202403	-211	7
15731	0.540142	3.94483	-0.254916	211	7
36331	0.528736	4.03912	0.0874081	-211	7
41818	0.396178	3.98486	0.1364	211	7
9357	0.430921	3.79588	0.23963	211	7
9350	0.239312	4.01015	0.362884	-211	7
9543	0.341997	4.01708	0.53948	211	7
36925	0.552245	3.76714	0.914175	211	7
36925	0.552245	3.76714	0.914175	211	7
36925	0.552245	3.76714	0.914175	211	7
49652	0.460977	3.89398	1.03729	211	7
37822	0.935356	4.02582	1.25154	-211	7
46079	0.388189	3.7279	1.34281	211	7
20617	0.318652	4.23571	-1.15074	211	7
5089	0.45015	4.35938	-0.666062	211	7
27712	0.45473	4.38307	-0.62402	-211	7
25638	0.337052	4.14718	-0.347569	211	7
50501	0.428151	4.29936	0.0457114	211	7
27122	0.53862	4.24334	0.308411	-211	7
22722	0.50806	4.13408	0.386286	211	7
44982	0.755426	4.20778	0.428951	-211	7
10383	0.442524	4.14949	1.08476	211	7
48238	0.831686	4.36966	1.16365	-211	7
40094	0.584161	4.43478	1.1914	-211	7
33587	0.561251	4.58277	-1.1011	211	7
20783	0.441907	4.45412	-0.537116	-211	7
13031	1.18708	4.59508	-0.0139762	-211	7
37709	0.436199	4.69764	-0.0942133	-211	7
11872	1.23828	4.43824	0.123219	211	7
21156	0.27909	4.68993	0.336798	-211	7
28233	0.474107	4.50904	0.605134	211	7
25264	0.435196	4.58199	0.659427	-211	7
35189	0.649686	4.42937	0.772211	211	7
46857	0.474267	4.46975	0.976343	211	7
14799	0.473979	4.97005	-1.13783	-211	7
8942	0.336515	4.68566	-0.769157	211	7
43793	0.263217	4.89254	-0.627166	-211	7
27564	1.48003	4.80539	-0.167951	-211	7
3528	1.16319	4.83355	0.220258	-211	7
4047	0.638112	4.99042	0.324383	211	7
2294	0.497514	5.35295	-0.584512	-211	7
36166	0.288863	5.33545	-0.200074	-211	7
19822	0.343818	5.30813	-0.174554	-211	7
42073	0.498783	5.09182	-0.0845882	211	7
43468	0.481037	4.99071	0.130722	211	7
21767	0.517268	5.09033	0.330004	-211	7
4515	1.64094	5.11976	0.684858	211	7
22093	0.255825	5.22839	0.655977	-211	7
37366	1.97485	5.24449	0.864229	-211	7
46430	0.493092	5.27286	1.04436	-211	7
39221	0.27128	4.97906	1.36551	211	7
16019	0.618825	5.48207	-1.12832	-211	7
44076	0.476347	5.52472	-1.10434	-211	7
20636	0.491673	5.51617	-1.1073	211	7
12302	0.317135	5.39903	-0.861329	-211	7
26712	0.612435	5.42348	0.1438	-211	7
4772	0.891866	5.54848	0.516267	-211	7
20794	0.492163	5.56482	0.730986	211	7
24068	0.410327	5.4534	0.646967	-211	7
16172	0.687548	5.78525	-1.10173	211	7
26516	0.247908	5.68982	-0.961392	211	7
48722	0.376321	5.91024	-0.802821	-211	7
15433	0.468377	5.92597	-0.72241	211	7
26880	0.444666	5.69667	-0.0591678	-211	7
26880	0.444666	5.69667	-0.0591678	-211	7
26880	0.444666	5.69667	-0.0591678	-211	7
16970	0.78703	5.73489	0.169026	211	7
36880	0.444789	5.88867	0.208972	-211	7
36880	0.444789	5.88867	0.208972	-211	7
36880	0.444789	5.88867	0.208972	-211	7
22018	0.239547	5.87668	0.380127	-211	7
25278	0.357675	5.61602	0.831836	211	7
13248	0.430465	6.05828	-1.15232	-211	7
12247	0.828981	0.0158432	-0.942254	-211	7
26958	0.169127	6.12124	-0.793724	-211	7
26399	0.317882	5.97081	-0.753079	211	7
26399	0.317882	5.97081	-0.753079	211	7
26399	0.317882	5.97081	-0.753079	211	7
40592	1.48745	6.08552	-0.0683674	211	7
11592	0.245847	6.14842	0.267996	211	7
32606	0.497355	6.00539	0.487558	-211	7
39744	0.275347	6.12441	0.741385	211	7
3179	0.323527	5.98018	0.717888	211	7
13669	0.863234	0.0184644	0.911093	-211	7
13180	0.441808	0.0690852	-1.17909	211	7
26961	0.291211	0.222818	-1.12809	211	7
21165	0.722192	0.18676	-1.2127	211	7
8592	0.47208	0.228663	0.0231481	211	7
19542	0.326566	0.0791569	0.438416	-211	7
22622	0.378201	0.365345	-0.713738	-211	7
36738	0.284043	0.467601	-0.46563	-211	7
27806	0.450867	0.499409	-0.339348	211	7
35223	0.716698	0.498678	-0.199368	-211	7
39980	2.23554	0.404698	-0.0840841	-211	7
31847	0.410187	0.393336	0.360947	211	7
32100	0.417451	0.579926	0.528302	-211	7
9311	0.720869	0.635549	0.925766	-211	7
31012	0.275739	0.627742	-1.19401	211	7
39890	0.420122	0.84724	-0.958367	211	7
39890	0.420122	0.84724	-0.958367	211	7
39890	0.420122	0.84724	-0.958367	211	7
41713	0.67175	0.598957	-0.573288	211	7
47662	0.41641	0.917924	-0.533504	-211	7
25385	0.516819	0.658474	-0.149671	211	7
44297	0.405609	0.744753	0.0285285	211	7
45205	0.262821	0.635968	0.250395	211	7
45648	0.427254	0.855345	0.450178	-211	7
45648	0.427254	0.855345	0.450178	-211	7
45648	0.427254	0.855345	0.450178	-211	7
21967	0.436491	0.982872	0.774583	-211	7
40712	0.611489	0.700401	0.894163	-211	7
28549	0.495525	0.814798	1.09301	-211	7
24289	0.601608	0.727353	1.14425	211	7
35848	0.494149	1.10709	-1.23402	-211	7
20951	0.737261	0.94031	-1.15673	211	7
10446	0.628306	1.28473	-0.561258	-211	7
21497	0.418241	1.10655	-0.484941	-211	7
43251	0.458353	1.17375	-0.387655	-211	7
2436	0.75162	1.13861	-0.479853	211	7
13157	0.260776	1.15485	-0.38734	211	7
43507	0.853253	1.16048	-0.0863713	211	7
17125	1.05794	0.983994	0.155508	-211	7
1882	0.665556	1.1435	0.489099	-211	7
25368	0.987526	1.17065	0.509977	-211	7
22866	0.506388	1.25504	0.626191	-211	7
1503	1.221	0.992432	0.983125	-211	7
38646	0.69328	1.23908	0.997166	-211	7
39916	0.645894	1.38203	-1.24499	211	7
46420	0.533246	1.5448	-1.21472	-211	7
46027	0.625137	1.22825	-0.340646	211	7
4474	0.637071	1.38879	-0.181205	211	7
41801	0.42243	1.37663	0.27916	-211	7
35171	0.555665	1.41599	1.29532	211	7
26906	1.0629	1.66653	-1.16699	211	7
47953	0.898691	1.70049	-0.941533	-211	7
44860	0.346241	1.5277	-0.869911	211	7
24746	0.940305	1.64872	-0.602716	-211	7
37514	0.46478	1.78159	-0.493035	-211	7
27344	0.473988	1.52858	0.104299	211	7
5295	0.388351	1.69198	0.0675231	211	7
47966	0.837627	1.73435	0.264986	-211	7
7959	0.40491	1.71923	0.816269	-211	7
19019	0.505161	1.86503	0.999565	-211	7
45977	0.354101	1.62012	1.25205	211	7
11151	0.777142	1.73676	1.28082	-211	7
46285	1.03504	1.84877	1.27955	-211	7
14342	1.12995	2.11901	-1.12027	-211	7
11735	0.368506	2.16432	0.153498	-211	7
6657	0.701947	2.0558	0.0954822	-211	7
21643	0.793104	2.12991	0.576161	-211	7
25775	1.12994	2.20767	1.05676	-211	7
11744	0.605619	2.50569	-1.11983	-211	7
2160	0.560605	2.44252	-1.05928	-211	7
27608	1.28549	2.44823	-1.06153	211	7
4201	0.501908	2.52131	-0.950474	-211	7
29992	0.585168	2.27728	-0.799109	-211	7
30887	1.00347	2.2029	0.224789	211	7
15297	1.58959	2.2941	0.346242	211	7
1504	0.323328	2.31714	0.898114	-211	7
16604	0.714397	2.32948	1.17109	-211	7
23525	1.0674	2.7197	-0.998604	211	7
1812	0.63741	2.71009	-0.915445	211	7
38079	1.35191	2.7257	-0.742311	211	7
7083	0.539413	2.60522	-0.36953	-211	7
14993	0.450906	2.55579	-0.194907	-211	7
43038	0.33827	2.70298	0.0518784	211	7
28218	0.454291	2.5554	0.463704	-211	7
44035	0.273591	2.67688	0.622185	-211	7
41463	0.688036	2.70879	0.768969	211	7
19464	0.563013	3.16895	-0.874269	-211	7
39556	0.249793	3.00551	-0.885654	211	7
43063	0.666899	2.96136	-0.756563	211	7
33944	0.249008	3.10508	-0.257192	-211	7
36967	0.294361	2.90267	0.0764842	211	7
39701	0.291031	3.16084	0.152894	-211	7
44650	0.374396	2.95544	0.308981	-211	7
22228	0.319836	2.99649	0.195343	-211	7
23161	0.796872	3.05147	0.696683	-211	7
37536	1.84462	2.90265	1.17437	211	7
6541	0.292018	3.36453	-0.879419	-211	7
3787	0.458556	3.40472	-0.593246	211	7
46718	0.386884	3.32656	0.0196129	211	7
8753	0.280514	3.42283	0.0165306	-211	7
28621	0.602246	3.33805	0.62572	-211	7
28033	1.01242	3.31001	0.731585	211	7
10183	0.326766	3.24243	0.870432	211	7
46291	0.615797	3.45532	1.1695	-211	7
22678	0.654097	3.68544	-0.866823	-211	7
38231	0.240645	3.65769	-0.556486	-211	7
24603	0.415621	3.72424	-0.127538	211	7
39546	0.282814	3.64583	0.162263	-211	7
40783	0.367055	3.9773	-1.24679	211	7
41836	0.951034	3.81392	-0.506153	-211	7
22191	1.40685	3.81503	-0.286447	-211	7
43566	0.622646	3.84675	-0.0304167	211	7
40104	2.11735	3.98737	0.0540317	211	7
45116	0.887009	4.15657	-1.27821	211	7
22547	0.405489	4.05041	-1.07135	211	7
26409	0.639468	4.26368	-1.03185	211	7
29691	0.9709	4.28995	-0.912424	-211	7
38827	0.686307	4.21271	-0.827083	-211	7
8752	0.947376	4.1715	0.337136	-211	7
22190	0.658653	4.15781	0.354126	211	7
7902	0.510419	4.2182	0.592875	-211	7
45214	0.251963	4.17917	0.761022	-211	7
41269	0.651521	4.1696	0.954773	-211	7
6230	0.533881	4.41997	-1.14353	211	7
13411	0.485259	4.58751	-1.02616	211	7
41656	0.546015	4.46159	-0.693478	211	7
21505	0.381523	4.59601	0.411874	-211	7
44229	0.749728	4.42857	1.2294	211	7
33952	0.394699	4.96674	-1.26165	211	7
22621	0.624459	4.79514	-1.02782	211	7
44464	1.1473	4.6971	-0.71079	211	7
24747	0.623659	4.89117	-0.625943	211	7
20121	0.785308	4.72599	-0.495957	211	7
9218	0.495047	5.03331	-0.236734	-211	7
5568	0.285912	4.80972	-0.0137269	-211	7
33709	0.779911	4.99498	-0.144821	-211	7
34873	0.589802	4.81521	0.32634	211	7
41426	0.297032	4.78948	0.621536	211	7
1288	0.496869	4.85313	1.14673	-211	7
31923	0.453007	5.17181	0.0627007	211	7
11272	0.41656	5.18948	0.163323	211	7
28831	0.587797	5.26198	0.29208	-211	7
31127	0.252961	5.18951	0.486062	-211	7
14296	0.247643	5.18205	0.831687	211	7
7037	0.8543	5.20962	0.889748	-211	7
34225	0.303302	5.29834	1.01643	-211	7
47971	0.55732	5.24461	1.12829	211	7
23551	0.506249	5.43845	-0.950585	-211	7
11509	0.657636	5.57715	-0.841132	-211	7
32643	0.884483	5.51381	0.835836	-211	7
6847	1.1049	5.53958	0.788765	-211	7
45999	0.767912	5.84154	-1.2661	211	7
36037	0.269839	5.82187	-0.522753	-211	7
44840	0.550763	5.63251	-0.508299	211	7
21361	0.588203	5.78408	0.0942217	-211	7
37507	0.413283	5.69562	0.123689	211	7
46754	0.315093	5.84291	0.197898	-211	7
11583	0.304158	5.73737	0.708444	211	7
14909	0.558351	5.69172	0.746631	211	7
12624	0.555187	6.18385	-1.09563	-211	7
42965	0.858663	6.19861	-0.974116	211	7
9539	0.472168	6.02316	-0.482349	211	7
15830	0.249646	0.0625767	0.493257	-211	7
5948	0.69956	6.2411	0.467735	211	7
22231	0.190441	6.10425	0.396723	211	7
30550	0.641493	0.237842	-1.17488	211	7
30550	0.641493	0.237842	-1.17488	211	7
30550	0.641493	0.237842	-1.17488	211	7
42648	0.337744	0.220133	-1.13382	-211	7
44174	0.31679	0.148698	-0.839526	211	7
545	0.528307	0.240688	-0.814972	-211	7
23392	0.71124	6.25851	-0.320428	211	7
48400	0.434905	0.0629035	-0.270257	211	7
40648	0.507142	0.323671	0.710328	-211	7
31214	0.435523	0.211074	0.694637	-211	7
32027	1.414	0.239776	1.15558	211	7
20706	0.494239	0.37969	-0.296548	211	7
27472	0.660533	0.639049	-0.0547569	-211	7
42216	0.300442	0.43813	1.01214	211	7
9781	0.643055	0.739687	-1.15831	211	7
30783	0.422574	0.862248	-0.86773	211	7
15982	1.19491	0.772851	-0.314089	211	7
43659	0.338887	0.760803	-0.155826	211	7
45400	0.167448	0.757917	0.324632	-211	7
20051	0.405898	0.860377	0.650245	-211	7
3993	0.39773	0.807653	0.95461	-211	7
10639	1.51828	1.15726	-0.498383	211	7
5962	0.593338	1.22363	-0.321032	211	7
27139	0.244484	1.13049	-0.310673	-211	7
39779	0.418273	1.08663	0.119479	-211	7
42747	0.314659	1.19602	0.462276	-211	7
15027	0.286064	1.14479	0.492533	-211	7
25100	0.751853	1.08385	0.95402	-211	7
19424	0.407617	1.43914	-1.11935	211	7
2652	0.594481	1.25963	-1.01218	211	7
27383	0.239295	1.33146	-0.507916	-211	7
4363	0.951573	1.40673	-0.497416	211	7
37919	0.615383	1.31389	0.681338	-211	7
12422	1.89287	1.26689	0.663698	-211	7
1458	0.352443	1.32303	0.805174	-211	7
13552	0.606264	1.32847	1.07952	-211	7
17930	0.474453	1.44496	1.11143	211	7
14498	0.376469	1.86818	-1.11192	-211	7
16178	0.415153	1.66779	-0.710504	211	7
3424	0.263433	1.8039	-0.718662	211	7
32937	0.397077	1.90948	-0.50685	-211	7
3467	0.224466	1.75487	-0.29202	-211	7
32480	0.333216	1.72602	-0.0787663	-211	7
42539	0.533358	1.74903	0.0519062	211	7
24555	0.96429	1.8968	0.101569	-211	7
8984	0.622928	1.81814	1.22694	-211	7
43732	0.41399	2.07057	-0.96177	211	7
19132	1.19169	1.93826	-0.562467	211	7
6811	0.44084	2.03117	0.155786	-211	7
14843	0.215857	1.88524	0.581995	211	7
27778	0.261404	2.4146	-0.0634006	-211	7
23815	0.517872	2.26955	-0.0498565	211	7
13042	1.22162	2.37986	-0.0554917	-211	7
29463	0.206988	2.18355	0.224072	211	7
18215	0.382682	2.34842	0.524835	211	7
13635	0.604451	2.37777	1.2254	-211	7
21713	1.01055	2.70501	-1.19427	211	7
6355	0.453921	2.62584	-1.1997	211	7
14890	0.596538	2.49606	-0.704326	211	7
36389	0.747438	2.59048	-0.76183	211	7
46254	0.478198	2.6028	-0.648724	-211	7
20734	0.26905	2.74407	-0.404816	-211	7
22206	0.273283	2.57186	-0.129233	211	7
19480	0.412422	2.58248	-0.10862	211	7
42654	0.260213	2.74034	0.132577	-211	7
6395	0.222339	2.68241	0.0377971	-211	7
23425	0.471827	2.67853	0.272454	-211	7
23549	0.510958	2.59007	0.512274	211	7
25406	0.701172	2.97326	-1.19826	211	7
43180	0.228421	2.81323	-0.508352	211	7
19405	0.928102	2.97631	-0.0478431	211	7
46202	0.440151	2.91279	-0.0323124	-211	7
48399	0.52373	2.89233	0.00852572	-211	7
10196	0.214811	2.84827	0.425711	211	7
41199	0.622977	3.1009	0.908545	211	7
32034	0.537158	2.93478	1.13116	-211	7
33322	0.42031	3.20498	-1.13598	-211	7
15232	0.406514	3.26724	-0.968924	211	7
37712	0.473038	3.1065	-0.038178	211	7
16813	0.525434	3.11613	0.210219	211	7
32193	0.922964	3.32804	0.963465	211	7
30463	0.206341	3.7414	-0.913169	-211	7
9597	0.862645	3.43696	-0.158462	211	7
9178	0.421734	3.45172	-0.0652129	211	7
9597	0.862645	3.43696	-0.158462	211	7
9597	0.862645	3.43696	-0.158462	211	7
2300	0.311952	3.74776	0.218117	-211	7
24066	0.753002	3.61246	0.916637	211	7
10879	0.351493	4.03353	-1.08839	-211	7
36673	0.571139	3.73859	-0.756116	211	7
36673	0.571139	3.73859	-0.756116	211	7
30040	0.435832	3.82511	-0.5303	211	7
17163	1.04117	3.86624	-0.462109	211	7
11753	0.794602	3.8301	-0.012152	-211	7
12433	0.609437	4.00929	-0.145264	-211	7
25104	0.487966	3.95622	0.103473	-211	7
13461	0.306642	3.74512	0.249292	211	7
19120	0.478108	3.73482	0.412293	211	7
5948	0.380882	4.02684	0.453992	-211	7
35067	2.44325	4.04627	0.875662	211	7
1528	0.659726	4.17204	-0.782818	-211	7
1468	0.783532	4.31766	-0.89842	-211	7
18858	0.483526	4.21872	-0.677197	-211	7
21684	0.646806	4.36517	-0.506012	-211	7
38027	0.350668	4.16884	-0.28	211	7
43437	0.340725	4.271	0.621557	-211	7
34221	1.53452	4.20025	0.492098	-211	7
43008	0.345832	4.41503	0.738151	-211	7
10073	0.223892	4.14763	0.660646	211	7
10122	0.322256	4.25608	0.786263	-211	7
13290	0.214414	4.25683	0.880052	211	7
39093	0.597137	4.17701	0.95136	-211	7
30250	0.498968	4.69344	-1.29046	-211	7
36401	0.365674	4.5357	-0.720427	-211	7
11872	0.544164	4.70615	-0.751755	-211	7
21919	0.450189	4.64312	-0.340105	-211	7
21919	0.450189	4.64312	-0.340105	-211	7
21919	0.450189	4.64312	-0.340105	-211	7
43757	3.18025	4.52245	-0.128279	211	7
14067	0.974398	4.67835	0.224724	-211	7
11458	0.11911	4.83944	0.632658	-211	7
14477	0.45689	4.52088	0.51153	211	7
3560	0.390675	4.5965	0.880236	-211	7
29466	0.933902	4.87585	-0.606975	211	7
47279	0.212866	5.04853	-0.0231092	-211	7
20368	0.194948	5.13941	-1.19539	-211	7
39663	0.730851	5.35726	-0.42203	-211	7
39316	0.649791	5.23348	0.190637	211	7
2583	0.391046	5.07757	0.37215	-211	7
21527	0.742332	5.14458	1.16954	-211	7
12056	0.690108	5.47703	-0.911345	-211	7
