-1
37229	1.11744	0.17021	-1.25056	211	7
32580	0.78437	0.125902	-0.82074	211	7
36523	0.995132	0.0702971	-0.93254	-211	7
25581	0.385283	0.235571	-0.749122	-211	7
4169	0.220974	0.117356	-0.718283	211	7
9585	0.513672	0.116971	-0.644472	-211	7
34199	0.196945	0.185401	-0.465483	211	7
26445	0.687574	0.173965	-0.432902	211	7
9333	0.317917	0.188825	-0.293422	211	7
15094	0.28835	0.360412	-0.298916	-211	7
15094	0.28835	0.360412	-0.298916	-211	7
21583	0.341874	0.0591682	-0.284107	-211	7
16622	0.63512	0.0649216	-0.124711	211	7
15638	0.369039	0.17036	-0.135881	-211	7
13824	0.48013	0.194035	-0.0870961	-211	7
34304	0.719974	0.0925209	-0.132137	-211	7
26252	0.326718	0.0909319	-0.181643	-211	7
39785	0.408759	0.0872716	-0.129485	211	7
39785	0.408759	0.0872716	-0.129485	211	7
39785	0.408759	0.0872716	-0.129485	211	7
12585	0.815533	0.0108074	0.0566238	211	7
31904	0.264581	0.354902	-0.0287653	-211	7
16609	0.349986	0.152132	0.17526	211	7
17316	0.720739	0.0510143	0.211384	211	7
17316	0.720739	0.0510143	0.211384	211	7
17316	0.720739	0.0510143	0.211384	211	7
2706	0.743824	0.334662	0.194771	-211	7
45089	0.393221	0.107665	0.176715	211	7
10647	0.554039	0.314409	0.335961	-211	7
42176	0.53301	0.246816	0.338149	-211	7
42176	0.53301	0.246816	0.338149	-211	7
42176	0.53301	0.246816	0.338149	-211	7
42176	0.53301	0.246816	0.338149	-211	7
42176	0.53301	0.246816	0.338149	-211	7
42176	0.53301	0.246816	0.338149	-211	7
43049	0.345902	6.27077	0.382108	211	7
18947	0.787396	0.245776	0.336032	-211	7
18947	0.787396	0.245776	0.336032	-211	7
18947	0.787396	0.245776	0.336032	-211	7
18947	0.787396	0.245776	0.336032	-211	7
18947	0.787396	0.245776	0.336032	-211	7
18947	0.787396	0.245776	0.336032	-211	7
18947	0.787396	0.245776	0.336032	-211	7
18947	0.787396	0.245776	0.336032	-211	7
36766	0.934557	0.324457	0.698373	-211	7
36766	0.934557	0.324457	0.698373	-211	7
36766	0.934557	0.324457	0.698373	-211	7
5824	0.299254	0.00493288	0.791806	211	7
5824	0.299254	0.00493288	0.791806	211	7
14239	1.67193	0.316331	0.774628	-211	7
14239	1.67193	0.316331	0.774628	-211	7
3011	0.527313	0.206527	1.07878	211	7
34991	0.540534	0.204827	1.08627	211	7
34991	0.540534	0.204827	1.08627	211	7
34991	0.540534	0.204827	1.08627	211	7
13077	0.722072	0.104088	1.03945	-211	7
13077	0.722072	0.104088	1.03945	-211	7
37240	0.733571	0.148049	1.1094	211	7
27716	0.66053	0.167248	1.24408	-211	7
20663	0.699248	0.217802	1.27775	211	7
14169	0.533763	0.341704	-0.758255	211	7
1868	0.724443	0.465723	-0.791915	-211	7
44531	0.479028	0.347255	-0.403173	211	7
14841	0.731863	0.429352	-0.50824	211	7
33519	0.662833	0.299369	-0.288037	211	7
5514	0.624149	0.292953	-0.28815	211	7
21997	0.489598	0.433882	-0.331141	211	7
21997	0.489598	0.433882	-0.331141	211	7
13837	0.234953	0.344576	-0.295498	211	7
22338	0.605296	0.362613	-0.298547	211	7
33778	0.667176	0.643841	-0.187113	-211	7
29465	0.224398	0.342022	-0.0993593	211	7
23818	0.335891	0.488084	-0.122212	-211	7
5913	1.13296	0.578467	-0.020722	-211	7
25874	0.310663	0.631013	0.0573872	-211	7
25874	0.310663	0.631013	0.0573872	-211	7
3036	1.07369	0.520862	0.0600849	211	7
13332	0.341144	0.406898	0.174673	-211	7
9667	0.761703	0.449237	0.186581	211	7
33497	0.76169	0.382378	0.430719	211	7
17260	0.19932	0.584401	0.42035	-211	7
17260	0.19932	0.584401	0.42035	-211	7
17015	0.415116	0.460318	0.601188	211	7
37089	0.529065	0.48442	0.871799	-211	7
7355	0.385451	0.577105	1.08288	-211	7
17313	1.10648	0.492456	1.06364	211	7
17313	1.10648	0.492456	1.06364	211	7
26257	0.362602	0.936202	-1.04576	-211	7
15267	0.551728	0.764589	-1.07202	211	7
36868	0.54241	0.936202	-1.04983	-211	7
29867	1.07926	0.806008	-1.07149	-211	7
28710	0.904408	0.773558	-1.0397	211	7
34081	0.248716	0.7325	-1.01599	211	7
39621	0.611204	0.893052	-0.882391	-211	7
3230	0.779845	0.866383	-0.878281	211	7
29481	0.526375	0.702318	-0.703049	-211	7
34681	0.502737	0.591864	-0.792344	211	7
34681	0.502737	0.591864	-0.792344	211	7
5952	0.357664	0.83706	-0.39048	-211	7
36080	0.305632	0.934732	-0.528429	-211	7
20024	0.244257	0.735479	-0.0904801	211	7
20024	0.244257	0.735479	-0.0904801	211	7
19085	0.753889	0.700563	-0.0342735	211	7
19085	0.753889	0.700563	-0.0342735	211	7
19085	0.753889	0.700563	-0.0342735	211	7
19085	0.753889	0.700563	-0.0342735	211	7
19085	0.753889	0.700563	-0.0342735	211	7
5270	0.53012	0.598278	0.224125	211	7
5270	0.53012	0.598278	0.224125	211	7
21179	0.355141	0.722774	0.366863	211	7
14176	0.43812	0.84519	0.428964	-211	7
28681	1.57681	0.786487	0.541436	211	7
28681	1.57681	0.786487	0.541436	211	7
14278	0.634061	0.726889	0.529563	211	7
1989	2.13529	0.757652	0.613015	-211	7
27316	0.737085	0.756984	0.865288	-211	7
40668	0.850093	0.751832	0.873621	-211	7
34688	0.792245	0.82917	0.880349	211	7
1717	1.50944	0.902971	0.914981	-211	7
1717	1.50944	0.902971	0.914981	-211	7
2840	0.502263	0.840518	1.08744	-211	7
19472	0.495171	1.07292	-1.14509	-211	7
19472	0.495171	1.07292	-1.14509	-211	7
6827	0.463513	1.00675	-1.13715	-211	7
34469	0.813808	0.918069	-1.06066	211	7
34469	0.813808	0.918069	-1.06066	211	7
19958	0.565934	1.22791	-1.13397	-211	7
42420	0.286452	1.23419	-1.13227	-211	7
33893	0.420983	1.19712	-1.00681	-211	7
8965	0.559871	1.06726	-0.698287	211	7
21906	0.579015	1.06127	-0.452007	211	7
21906	0.579015	1.06127	-0.452007	211	7
